attribute_name,attribute_name_2,cardinality,constancy,dataset_name,dataset_name_2,entropy,first_word,freq_word_containment,freq_word_soundex_containment,frequency_1qo,frequency_2qo,frequency_3qo,frequency_4qo,frequency_5qo,frequency_6qo,frequency_7qo,frequency_avg,frequency_iqr,frequency_max,frequency_min,frequency_sd,incompleteness,is_binary,is_empty,last_word,len_avg_word,len_max_word,len_min_word,name_dist,number_words,uniqueness,val_pct_max,val_pct_min,val_pct_std,words_cnt_avg,words_cnt_max,words_cnt_min,words_cnt_sd,
"neighborhood","2000",-10965.0,-0.3172709855704172,d_reference.csv,countries_data.csv,-8.986826431358184,23.0,0.0,0.0,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,-1.8292749658002736,0.0,-6722.0,-1.0,-66.35779593893142,0.0,0.0,0.0,26.0,-5.0,-23.0,-1.0,12.0,-20058.0,0.45333532755010475,-0.3172709855704172,0.01780728743785878,-0.0033082957393025933,-1.0,-1.0,-1.0,0.0,
"neighborhood","2001",-8689.0,-0.45990734014215917,d_reference.csv,countries_data.csv,-7.204856875019411,23.0,0.0,0.0,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,-2.3084359535044308,0.0,-9583.0,-1.0,-103.83516144213483,0.0,0.0,0.0,26.0,-5.0,-23.0,-1.0,12.0,-20058.0,0.5668062618406621,-0.45990734014215917,0.01780728743785878,-0.005176745510127373,-1.0,-1.0,-1.0,0.0,
"neighborhood","2002",-8940.0,-0.44824117202968533,d_reference.csv,countries_data.csv,-7.378369729779267,23.0,0.0,0.0,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,-2.2436241610738255,0.0,-9349.0,-1.0,-99.9167804657097,0.0,0.0,0.0,26.0,-5.0,-23.0,-1.0,12.0,-20058.0,0.554292551600359,-0.44824117202968533,0.01780728743785878,-0.00498139298363295,-1.0,-1.0,-1.0,0.0,
"neighborhood","2003",-8818.0,-0.45576934034158084,d_reference.csv,countries_data.csv,-7.283297801800688,13.0,0.0,0.0,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,-2.2746654570197324,0.0,-9500.0,-1.0,-102.16051146159067,0.0,0.0,0.0,26.0,-5.0,-13.0,-1.0,12.0,-20058.0,0.5603749127530162,-0.45576934034158084,0.01780728743785878,-0.005093255133193273,-1.0,-1.0,-1.0,0.0,
"neighborhood","2004",-8981.0,-0.45237917183026366,d_reference.csv,countries_data.csv,-7.382079603273066,23.0,0.0,0.0,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,-2.233381583342612,0.0,-9432.0,-1.0,-100.40052338787639,0.0,0.0,0.0,26.0,-5.0,-23.0,-1.0,12.0,-20058.0,0.5522484794097118,-0.45237917183026366,0.01780728743785878,-0.005005510189843274,-1.0,-1.0,-1.0,0.0,
"neighborhood","2005",-11377.0,-0.3132326966084071,d_reference.csv,countries_data.csv,-9.193558747419022,13.0,0.0,0.0,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,-1.763030675925112,0.0,-6641.0,-1.0,-63.91617764580683,0.0,0.0,0.0,26.0,-5.0,-14.0,-1.0,12.0,-20058.0,0.4327948948050653,-0.3132326966084071,0.01780728743785878,-0.003186567835567197,-1.0,-1.0,-1.0,0.0,
"neighborhood","2006",-9073.0,-0.4504846658974688,d_reference.csv,countries_data.csv,-7.435926458047569,13.0,0.0,0.0,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,-2.210735148242037,0.0,-9394.0,-1.0,-99.43574915772716,0.0,0.0,0.0,26.0,-5.0,-14.0,-1.0,12.0,-20058.0,0.5476617808355768,-0.4504846658974688,0.01780728743785878,-0.004957410966084712,-1.0,-1.0,-1.0,0.0,
"neighborhood","2007",-9208.0,-0.44295649758557326,d_reference.csv,countries_data.csv,-7.543317046249591,13.0,0.0,0.0,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,-2.1783231972198087,0.0,-9243.0,-1.0,-97.14950098831986,0.0,0.0,0.0,26.0,-5.0,-14.0,-1.0,12.0,-20058.0,0.5409312992322266,-0.44295649758557326,0.01780728743785878,-0.004843429105011459,-1.0,-1.0,-1.0,0.0,
"neighborhood","2008",-10949.0,-0.337412574961184,d_reference.csv,countries_data.csv,-8.895604239365568,13.0,0.0,0.0,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,-1.8319481231162664,0.0,-7126.0,-1.0,-69.57404211518113,0.0,0.0,0.0,26.0,-5.0,-13.0,-1.0,12.0,-20058.0,0.45413301425864994,-0.337412574961184,0.01780728743785878,-0.0034686430409403297,-1.0,-1.0,-1.0,0.0,
"neighborhood","2009",-9144.0,-0.44789218409469683,d_reference.csv,countries_data.csv,-7.486829824236557,23.0,0.0,0.0,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,-2.1935695538057742,0.0,-9342.0,-1.0,-98.48283898069495,0.0,0.0,0.0,26.0,-5.0,-23.0,-1.0,12.0,-20058.0,0.5441220460664073,-0.44789218409469683,0.01780728743785878,-0.004909903229668708,-1.0,-1.0,-1.0,0.0,
"neighborhood","2010",-11117.0,-0.3216084070481319,d_reference.csv,countries_data.csv,-9.071199398822328,23.0,0.0,0.0,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,-1.8042637402176847,0.0,-6809.0,-1.0,-66.10544489067038,0.0,0.0,0.0,26.0,-5.0,-23.0,-1.0,12.0,-20058.0,0.4457573038189251,-0.3216084070481319,0.01780728743785878,-0.0032957146719847633,-1.0,-1.0,-1.0,0.0,
"neighborhood","2011",-6364.0,-0.6090248992208309,d_reference.csv,countries_data.csv,-5.314616147058753,13.0,0.0,0.0,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,0.01780728743785878,-3.151791326209931,0.0,-12574.0,-1.0,-157.93693464544944,0.0,0.0,0.0,26.0,-4.0,-13.0,-1.0,12.0,-20058.0,0.6827201116761392,-0.6090248992208309,0.01780728743785878,-0.00787401209719062,-1.0,-1.0,-1.0,0.0,
"neighborhood","AcquisitionID",-916.0,0.016765439800374298,d_reference.csv,acquisitions.csv,-9.839203788096906,12.0,0.0,0.0,0.016765439800374298,0.016765439800374298,0.016765439800374298,0.016765439800374298,0.016765439800374298,0.016765439800374298,0.016765439800374298,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,27.0,-5.0,-6.0,-4.0,12.0,-916.0,0.0,0.016765439800374298,0.016765439800374298,0.0,-1.0,-1.0,-1.0,0.0,
"neighborhood","AcquisitionMonth",-13.0,-0.081487835308796,d_reference.csv,acquisitions.csv,-3.604592253458988,11.0,0.0,0.0,-0.04327822832189644,-0.05637866500311916,-0.05965377417342483,-0.06402058640049907,-0.06729569557080475,-0.0738459139114161,-0.07602932002495322,-70.0,-0.017467248908296942,-91.0,-6.0,-20.990840493305278,-0.006550218340611353,0.0,0.0,24.0,-6.0,-9.0,-3.0,13.0,-910.0,0.9858078602620087,-0.081487835308796,0.011306924516531503,-0.022915764730682617,-1.0,-1.0,-1.0,0.0,
"neighborhood","Company",-916.0,0.016765439800374298,d_reference.csv,acquisitions.csv,-9.839203788096906,14.0,0.0,0.0,0.016765439800374298,0.016765439800374298,0.016765439800374298,0.016765439800374298,0.016765439800374298,0.016765439800374298,0.016765439800374298,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,24.0,-7.0,-21.0,-1.0,11.0,-1446.0,0.0,0.016765439800374298,0.016765439800374298,0.0,-1.5786026200873362,-7.0,-1.0,-0.862450942439862,
"neighborhood","Business",-696.0,-0.033452900810979416,d_reference.csv,acquisitions.csv,-9.06246178386081,25.0,0.0,0.0,0.016765439800374298,0.016765439800374298,0.016765439800374298,0.016765439800374298,0.016765439800374298,0.016765439800374298,0.01567373674360574,-1.3160919540229885,0.0,-47.0,-1.0,-1.9299737097380603,0.0,0.0,0.0,29.0,-7.0,-21.0,-1.0,12.0,-2366.0,0.24017467248908297,-0.033452900810979416,0.016765439800374298,-0.002106958198403996,-2.5829694323144103,-15.0,-1.0,-1.277404541056213,
"neighborhood","Country",-40.0,-0.6720991890205864,d_reference.csv,acquisitions.csv,-1.9748256932140926,12.0,0.0,0.0,0.016765439800374298,0.016765439800374298,0.01567373674360574,0.01567373674360574,0.014582033686837179,0.011306924516531503,0.0036650031191515896,-21.75,-0.0054585152838427945,-632.0,-1.0,-98.21398831123804,-0.05021834061135371,0.0,0.0,28.0,-2.0,-3.0,-2.0,11.0,-870.0,0.9563318777292577,-0.6720991890205864,0.016765439800374298,-0.10722051125681009,-1.0,-1.0,-1.0,0.0,
"neighborhood","DerivedProducts",-226.0,-0.003976918278228322,d_reference.csv,acquisitions.csv,-7.307214911901934,14.0,0.0,0.0,0.016765439800374298,0.016765439800374298,0.016765439800374298,0.016765439800374298,0.016765439800374298,0.01567373674360574,0.014582033686837179,-1.7743362831858407,-0.001091703056768559,-20.0,-1.0,-2.043217953065159,-0.5622270742358079,0.0,0.0,26.0,-5.0,-17.0,-1.0,12.0,-820.0,0.7532751091703057,-0.003976918278228322,0.016765439800374298,-0.002230587285005632,-2.0448877805486285,-7.0,-1.0,-1.0770700303367873,
"neighborhood","ParentCompany",-7.0,-0.21685901434809732,d_reference.csv,acquisitions.csv,-2.6470616198680466,11.0,0.0,0.0,-0.04000311915159077,-0.0552869619463506,-0.08585464753587024,-0.10659700561447286,-0.1589987523393637,-0.21140049906425454,-0.21685901434809732,-130.85714285714286,-0.15611353711790393,-215.0,-53.0,-60.971723121527106,0.0,0.0,0.0,26.0,-6.0,-9.0,-3.0,12.0,-916.0,0.99235807860262,-0.21685901434809732,-0.04000311915159077,-0.06656301650821736,-1.0,-1.0,-1.0,0.0,
"neighborhood","neighborhood",-56.0,0.0,d_reference.csv,d_2.csv,-5.807354922057608,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-4.0,-11.0,-1.0,0.0,-168.0,0.0,0.0,0.0,0.0,-3.0,-8.0,-1.0,-1.7728105208558367,
"neighborhood","product_name",-7824.0,0.013057142857142857,d_reference.csv,d_3.csv,-12.185956249672314,23.0,0.4,0.5,0.017757142857142857,0.017757142857142857,0.017757142857142857,0.017757142857142857,0.017757142857142857,0.017757142857142857,0.017757142857142857,-1.278118609406953,0.0,-48.0,-1.0,-3.0356777168625344,0.0,0.0,0.0,26.0,-8.0,-17.0,-1.0,12.0,-30160.0,0.21760000000000002,0.013057142857142857,0.017757142857142857,-3.0356777168625345E-4,-3.016,-8.0,-1.0,-0.8210627259838316,
"neighborhood","author",-9407.0,0.017057142857142858,d_reference.csv,d_3.csv,-13.158341781500289,10.0,0.0,0.0,0.017757142857142857,0.017757142857142857,0.017757142857142857,0.017757142857142857,0.017757142857142857,0.017757142857142857,0.017757142857142857,-1.0630381630700543,0.0,-8.0,-1.0,-0.30682994059921737,0.0,0.0,0.0,25.0,-6.0,-11.0,-2.0,9.0,-20433.0,0.05930000000000002,0.017057142857142858,0.017757142857142857,-3.0682994059921734E-5,-2.0433,-4.0,-2.0,-0.22677105194446606,
"neighborhood","type",-4.0,-0.24284285714285714,d_reference.csv,d_3.csv,-1.9994863072903775,11.0,0.0,0.0,-0.22444285714285714,-0.22444285714285714,-0.23004285714285716,-0.23004285714285716,-0.23124285714285714,-0.23124285714285714,-0.24284285714285714,-2500.0,-0.0068,-2607.0,-2423.0,-66.89544080129822,0.0,0.0,0.0,25.0,-4.0,-8.0,-2.0,12.0,-12423.0,0.9996,-0.24284285714285714,-0.22444285714285714,-0.0066895440801298224,-1.2423,-2.0,-1.0,-0.42847486507378635,
"neighborhood","id",-100.0,0.007857142857142856,d_reference.csv,featuresdf.csv,-6.6438561897747395,20.0,0.0,0.0,0.007857142857142856,0.007857142857142856,0.007857142857142856,0.007857142857142856,0.007857142857142856,0.007857142857142856,0.007857142857142856,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,28.0,-21.0,-21.0,-21.0,10.0,-100.0,0.0,0.007857142857142856,0.007857142857142856,0.0,-1.0,-1.0,-1.0,0.0,
"neighborhood","name",-100.0,0.007857142857142856,d_reference.csv,featuresdf.csv,-6.6438561897747395,14.0,0.0,0.0,0.007857142857142856,0.007857142857142856,0.007857142857142856,0.007857142857142856,0.007857142857142856,0.007857142857142856,0.007857142857142856,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,25.0,-5.0,-15.0,-1.0,11.0,-321.0,0.0,0.007857142857142856,0.007857142857142856,0.0,-3.21,-17.0,-1.0,-2.342199820681404,
"neighborhood","artists",-78.0,-0.022142857142857145,d_reference.csv,featuresdf.csv,-6.148758439731467,10.0,0.0,0.0,0.007857142857142856,0.007857142857142856,0.007857142857142856,0.007857142857142856,0.007857142857142856,0.007857142857142856,-0.0021428571428571443,-1.2820512820512822,0.0,-4.0,-1.0,-0.6384563896404478,0.0,0.0,0.0,22.0,-5.0,-12.0,-1.0,12.0,-180.0,0.21999999999999997,-0.022142857142857145,0.007857142857142856,-0.006384563896404478,-1.8,-3.0,-1.0,-0.48989794855663565,
"neighborhood","country_full",-216.0,0.012233624437957141,d_reference.csv,fifa_ranking.csv,-7.71796859680332,12.0,0.0,0.0,0.013548662591366724,0.013012265449844395,0.012908446648259428,0.012908446648259428,0.012908446648259428,0.012908446648259428,0.012908446648259428,-267.56018518518516,-1.0381880158496704E-4,-325.0,-5.0,-50.44346017116373,0.0,0.0,0.0,26.0,-6.0,-13.0,-1.0,12.0,-75606.0,0.9962625231429412,0.012233624437957141,0.017770627189155383,-8.728299304615391E-4,-1.3082207187721697,-5.0,-1.0,-0.6634259576541147,
"neighborhood","country_abrv",-216.0,0.012233624437957141,d_reference.csv,fifa_ranking.csv,-7.71796859680332,12.0,0.0,0.0,0.013548662591366724,0.013012265449844395,0.012908446648259428,0.012908446648259428,0.012908446648259428,0.012908446648259428,0.012908446648259428,-267.56018518518516,-1.0381880158496704E-4,-325.0,-5.0,-50.44346017116373,0.0,0.0,0.0,28.0,-3.0,-3.0,-3.0,12.0,-57793.0,0.9962625231429412,0.012233624437957141,0.017770627189155383,-8.728299304615391E-4,-1.0,-1.0,-1.0,0.0,
"neighborhood","confederation",-6.0,-0.2405305511542426,d_reference.csv,fifa_ranking.csv,-2.3475885416911955,12.0,0.0,0.0,-0.031335665960534026,-0.03162981923169143,-0.14936034022904407,-0.14936034022904407,-0.20045649374244534,-0.23954427253918542,-0.2405305511542426,-9632.166666666666,-0.20791445330749397,-14933.0,-2843.0,-5106.5626213291025,0.0,0.0,0.0,27.0,-4.0,-8.0,-3.0,11.0,-57793.0,0.9998961811984151,-0.2405305511542426,-0.031335665960534026,-0.08835953526082921,-1.0,-1.0,-1.0,0.0,
"neighborhood","bankto",-13.0,-0.06420127160739122,d_reference.csv,financial_order.csv,-3.699165088390071,12.0,0.0,0.0,-0.05415645627745767,-0.05709263306620748,-0.05740170430712851,-0.0592561317526547,-0.06111055919818089,-0.06172870168002296,-0.06265591540278606,-497.7692307692308,-0.004636068613815485,-531.0,-458.0,-20.87381077645768,0.0,0.0,0.0,29.0,-2.0,-2.0,-2.0,10.0,-6471.0,0.9979910369340133,-0.06420127160739122,-0.052920171313773544,-0.003225747299715296,-1.0,-1.0,-1.0,0.0,
"neighborhood","ksymbol",-4.0,-0.5233265999955846,d_reference.csv,financial_order.csv,-1.3713189996441977,11.0,0.0,0.0,-0.03483950371989315,-0.03483950371989315,-0.06435580722785172,-0.06435580722785172,-0.09294489701304723,-0.09294489701304723,-0.5233265999955846,-1273.0,-0.05810539329315407,-3502.0,-341.0,-1293.7621497014047,-0.21310462061505178,0.0,0.0,28.0,-4.0,-8.0,-4.0,10.0,-5092.0,0.9993818575181579,-0.5233265999955846,-0.03483950371989315,-0.19993233653243775,-1.0,-1.0,-1.0,0.0,
"neighborhood","type",-3.0,-0.7165428571428571,d_reference.csv,financial_trans.csv,-0.9274533059646736,10.0,0.0,0.0,5.371428571428576E-4,5.371428571428576E-4,-0.23042285714285715,-0.23042285714285715,-0.23042285714285715,-0.7165428571428571,-0.7165428571428571,-16666.666666666668,-0.71708,-36720.0,-866.0,-14943.029798389467,0.0,0.0,0.0,27.0,-5.0,-6.0,-5.0,12.0,-50000.0,0.99994,-0.7165428571428571,5.371428571428576E-4,-0.29886059596778936,-1.0,-1.0,-1.0,0.0,
"neighborhood","operation",-5.0,-0.46772285714285716,d_reference.csv,financial_trans.csv,-1.8107902910666742,11.0,0.0,0.0,0.007637142857142856,-0.07256285714285715,-0.07256285714285715,-0.14000285714285715,-0.23806285714285713,-0.23806285714285713,-0.46772285714285716,-10000.0,-0.1655,-24279.0,-511.0,-8200.091072664985,0.0,0.0,0.0,24.0,-4.0,-6.0,-1.0,11.0,-85145.0,0.9999,-0.46772285714285716,0.007637142857142856,-0.1640018214532997,-1.7029,-3.0,-1.0,-0.9494796416985501,
"neighborhood","ksymbol",-6.0,-0.5189628571428571,d_reference.csv,financial_trans.csv,-1.6985569667588438,12.0,0.0,0.0,0.014677142857142856,-0.005002857142857142,-0.024742857142857143,-0.024742857142857143,-0.12778285714285714,-0.16298285714285715,-0.5189628571428571,-7766.166666666667,-0.15798,-26841.0,-159.0,-9121.523363573775,-0.06806,0.0,0.0,28.0,-4.0,-8.0,-4.0,10.0,-46597.0,0.99988,-0.5189628571428571,0.014677142857142856,-0.1824304672714755,-1.0,-1.0,-1.0,0.0,
"neighborhood","bank",-14.0,-0.6358028571428571,d_reference.csv,financial_trans.csv,-2.20525608521951,12.0,0.0,0.0,-0.002942857142857143,-0.004622857142857144,-0.006802857142857145,-0.009582857142857143,-0.011202857142857143,-0.013502857142857143,-0.016002857142857145,-3571.4285714285716,-0.00888,-32683.0,-1031.0,-8076.996822672977,0.0,0.0,0.0,29.0,-3.0,-4.0,-2.0,11.0,-50000.0,0.99972,-0.6358028571428571,-0.0027628571428571433,-0.16153993645345954,-1.0,-1.0,-1.0,0.0,
"neighborhood","account",-453.0,-0.6186228571428571,d_reference.csv,financial_trans.csv,-4.0303523769317975,13.0,0.0,0.0,0.017557142857142854,0.017417142857142857,0.017317142857142857,0.017177142857142856,0.016877142857142854,0.016677142857142856,0.016577142857142856,-110.37527593818984,-7.4E-4,-31824.0,-1.0,-1492.306866603777,0.0,0.0,0.0,26.0,-5.0,-8.0,-1.0,11.0,-50000.0,0.99094,-0.6186228571428571,0.017837142857142857,-0.029846137332075542,-1.0,-1.0,-1.0,0.0,
"neighborhood","manufacturername",-55.0,-0.09226198200335908,d_reference.csv,cars.csv,-4.747125450860266,12.0,0.0,0.0,0.016637345810608897,0.016092330108966064,0.014249657974840294,0.01212150142556828,0.006541578765891657,-0.010405814242335484,-0.04020000593214369,-700.5636363636364,-0.026498144351301548,-4243.0,-36.0,-932.1822639501036,0.0,0.0,0.0,29.0,-6.0,-13.0,-3.0,14.0,-38958.0,0.9985725779242688,-0.09226198200335908,0.016922830225755144,-0.024193046221227157,-1.0110819859334044,-2.0,-1.0,-0.10468608083778866,
"neighborhood","modelname",-1118.0,-0.019074159211321495,d_reference.csv,cars.csv,-8.397796804338542,13.0,0.0,0.0,0.017831189728493197,0.017805236599843538,0.01775333034254422,0.017649517827945587,0.017493799056047633,0.017104502126302754,0.016040423851666746,-34.46422182468694,-7.007344735407853E-4,-1423.0,-1.0,-84.65666780168777,0.0,0.0,0.0,29.0,-4.0,-12.0,-1.0,12.0,-41099.0,0.9709844021696815,-0.019074159211321495,0.017831189728493197,-0.0021971053905086237,-1.0666476343723237,-3.0,-1.0,-0.2710523658610066,
"neighborhood","transmission",-2.0,-0.647399403819559,d_reference.csv,cars.csv,-0.9196995039829774,11.0,0.0,0.0,-0.3168863104661553,-0.3168863104661553,-0.3168863104661553,-0.3168863104661553,-0.647399403819559,-0.647399403819559,-0.647399403819559,-19265.5,-0.33051309335340373,-25633.0,-12898.0,-6367.5,0.0,0.0,0.0,24.0,-9.0,-10.0,-9.0,11.0,-38531.0,0.9999480937427007,-0.647399403819559,-0.3168863104661553,-0.16525654667670187,-1.0,-1.0,-1.0,0.0,
"neighborhood","color",-12.0,-0.18211171338847756,d_reference.csv,cars.csv,-3.111321478101721,12.0,0.0,0.0,0.009993344876296266,0.0058408442923508705,-0.051904866953139776,-0.0537734922159152,-0.079493042707727,-0.09145743501521966,-0.1599736946503187,-3210.9166666666665,-0.09729827930757053,-7705.0,-184.0,-2459.5874809383968,0.0,0.0,0.0,25.0,-4.0,-6.0,-3.0,10.0,-38531.0,0.9996885624562041,-0.18211171338847756,0.013081767185605653,-0.06383399031788421,-1.0,-1.0,-1.0,0.0,
"neighborhood","enginefuel",-6.0,-0.6067048980968941,d_reference.csv,cars.csv,-1.1703936263559194,11.0,0.0,0.0,0.017805236599843538,0.01759761157064627,0.011758157624473058,0.011758157624473058,-0.017101721433947434,-0.31621152912126416,-0.6067048980968941,-6421.833333333333,-0.3338091406919104,-24065.0,-2.0,-9121.793380263676,0.0,0.0,0.0,25.0,-7.0,-13.0,-3.0,10.0,-38531.0,0.9998442812281021,-0.6067048980968941,0.017805236599843538,-0.23673907711358844,-1.0,-1.0,-1.0,0.0,
"neighborhood","enginetype",-3.0,-0.6477627476206542,d_reference.csv,cars.csv,-0.9223946468246232,11.0,0.0,0.0,0.01759761157064627,0.01759761157064627,-0.31626343537856344,-0.31626343537856344,-0.31626343537856344,-0.6477627476206542,-0.6477627476206542,-12843.666666666666,-0.6653603591913005,-25647.0,-10.0,-10466.283400626138,0.0,0.0,0.0,25.0,-7.0,-8.0,-6.0,10.0,-38531.0,0.999922140614051,-0.6477627476206542,0.01759761157064627,-0.27163279958023767,-1.0,-1.0,-1.0,0.0,
"neighborhood","bodytype",-12.0,-0.3198190140035667,d_reference.csv,cars.csv,-2.6255352159852126,11.0,0.0,0.0,0.015910658208418454,0.014509189261336881,9.357029775653725E-4,-0.0031129850917813867,-0.0757817453108258,-0.11616481348969476,-0.1805285725408484,-3210.9166666666665,-0.13067400275103164,-13011.0,-12.0,-3843.6948252589227,0.0,0.0,0.0,26.0,-6.0,-9.0,-3.0,11.0,-38531.0,0.9996885624562041,-0.3198190140035667,0.01754570531334695,-0.0997559062899723,-1.0,-1.0,-1.0,0.0,
"neighborhood","state",-3.0,-0.9611727291939328,d_reference.csv,cars.csv,-0.16771629148321493,12.0,0.0,0.0,0.008254485256769131,0.008254485256769131,0.0064896725085923385,0.0064896725085923385,0.0064896725085923385,-0.9611727291939328,-0.9611727291939328,-12843.666666666666,-0.969427214450702,-37723.0,-370.0,-17592.367214852646,0.0,0.0,0.0,27.0,-5.0,-9.0,-3.0,12.0,-38531.0,0.999922140614051,-0.9611727291939328,0.008254485256769131,-0.4565769695791089,-1.0,-1.0,-1.0,0.0,
"neighborhood","drivetrain",-3.0,-0.7022383646562879,d_reference.csv,cars.csv,-1.1352249246870423,12.0,0.0,0.0,-0.12195236117856867,-0.12195236117856867,-0.1222378455937149,-0.1222378455937149,-0.1222378455937149,-0.7022383646562879,-0.7022383646562879,-12843.666666666666,-0.5802860034777192,-27746.0,-5387.0,-10537.541912398525,0.0,0.0,0.0,27.0,-4.0,-5.0,-3.0,10.0,-38531.0,0.999922140614051,-0.7022383646562879,-0.12195236117856867,-0.2734821809036497,-1.0,-1.0,-1.0,0.0,
"neighborhood","locationregion",-6.0,-0.6109871643240878,d_reference.csv,cars.csv,-1.8114200073034616,25.0,0.0,0.0,-0.04663638183725905,-0.05164533566664319,-0.05976866493398637,-0.05976866493398637,-0.0601839149923809,-0.0636356811027855,-0.6109871643240878,-6421.833333333333,-0.011990345436142327,-24230.0,-2485.0,-7967.097744613294,0.0,0.0,0.0,29.0,-6.0,-11.0,-4.0,11.0,-77062.0,0.9998442812281021,-0.6109871643240878,-0.04663638183725905,-0.20677111273035462,-2.0,-2.0,-2.0,0.0,
"neighborhood","FromCurrencyCode",-1.0,-0.9821428571428571,d_reference.csv,AdventureWorks2014_currencyRate.csv,0.0,12.0,0.0,0.0,-0.9821428571428571,-0.9821428571428571,-0.9821428571428571,-0.9821428571428571,-0.9821428571428571,-0.9821428571428571,-0.9821428571428571,-13532.0,0.0,-13532.0,-13532.0,0.0,0.0,0.0,0.0,29.0,-3.0,-3.0,-3.0,13.0,-13532.0,0.9999261010937038,-0.9821428571428571,-0.9821428571428571,0.0,-1.0,-1.0,-1.0,0.0,
"neighborhood","ToCurrencyCode",-14.0,-0.06320995734977408,d_reference.csv,AdventureWorks2014_currencyRate.csv,-3.6947876261468826,11.0,0.0,0.0,0.0042597440986444825,-0.06320995734977408,-0.06320995734977408,-0.06320995734977408,-0.06320995734977408,-0.06320995734977408,-0.06320995734977408,-966.5714285714286,0.0,-1097.0,-184.0,-319.48344788014884,0.0,0.0,0.0,26.0,-3.0,-3.0,-3.0,12.0,-13532.0,0.9989654153118533,-0.06320995734977408,0.0042597440986444825,-0.023609477378077805,-1.0,-1.0,-1.0,0.0,
"neighborhood","object",-52.0,-0.0013736263736263757,d_reference.csv,colorObjects.csv,-5.700439718141095,12.0,0.0,0.0,-0.0013736263736263757,-0.0013736263736263757,-0.0013736263736263757,-0.0013736263736263757,-0.0013736263736263757,-0.0013736263736263757,-0.0013736263736263757,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,27.0,-5.0,-11.0,-3.0,11.0,-52.0,0.0,-0.0013736263736263757,-0.0013736263736263757,0.0,-1.0,-1.0,-1.0,0.0,
"neighborhood","color",-10.0,-0.17445054945054947,d_reference.csv,colorObjects.csv,-2.9938565561882955,12.0,0.0,0.0,-0.0013736263736263757,-0.020604395604395608,-0.03983516483516484,-0.05906593406593407,-0.09752747252747254,-0.15521978021978022,-0.17445054945054947,-5.2,-0.1346153846153846,-10.0,-1.0,-3.370459909270544,0.0,0.0,0.0,25.0,-4.0,-6.0,-3.0,10.0,-52.0,0.8076923076923077,-0.17445054945054947,-0.0013736263736263757,-0.06481653671674123,-1.0,-1.0,-1.0,0.0,
"neighborhood","Country",-225.0,0.009046570169918186,d_reference.csv,countries_of_the_world.csv,-7.808927341916446,12.0,0.0,0.0,0.013451856513530522,0.013451856513530522,0.013451856513530522,0.013451856513530522,0.013451856513530522,0.013451856513530522,0.013451856513530522,-1.008888888888889,0.0,-2.0,-1.0,-0.09386094258641281,0.0,0.0,0.0,26.0,-6.0,-13.0,-1.0,11.0,-298.0,0.008810572687224627,0.009046570169918186,0.013451856513530522,-4.1348432857450575E-4,-1.3127753303964758,-5.0,-1.0,-0.6794431236933243,
"neighborhood","Region",-17.0,-0.19359660163624923,d_reference.csv,countries_of_the_world.csv,-3.2433726073141993,16.0,0.0,0.0,0.013451856513530522,0.013451856513530522,0.004641283826305851,-0.008574575204531153,-0.03500629326620516,-0.07024858401510384,-0.10549087476400251,-13.352941176470589,-0.08370044052863436,-48.0,-1.0,-14.90732617548909,0.0,0.0,0.0,24.0,-5.0,-16.0,-1.0,9.0,-604.0,0.9251101321585903,-0.19359660163624923,0.013451856513530522,-0.06567104042065679,-2.66079295154185,-4.0,-1.0,-1.0883464749986327,
